-5.178938190079721e-08, 2.4746230726269824e-12
-1.2566565978421327e-07, 6.477376565447853e-12
0.03395686192198427, -5.394326997510881e-06
0.08254109848297286, -7.262128438527254e-05
0.13090322152568726, -0.0002393192698860237
0.1794664820421113, -0.0005605143936302855
0.22779945842615318, -0.0010788908837460922
0.27637682847821093, -0.0018494517039558762
0.32490450886845124, -0.002920448013615266
0.3732575478937621, -0.004338526739965812
0.4219833048871117, -0.006189444691490938
0.470952342576583, -0.008352421141627786
0.5204445142170382, -0.010334400530484115
0.5702680344545014, -0.011436770704741401
0.6152579537172183, -0.011321425204450425
0.6702774666047749, -0.009996724081408158
0.7202276848086641, -0.008424825569886503
0.7651876707190177, -0.007437892523213809
0.8201524697395117, -0.007392500274414011
0.8701420548365154, -0.008461491186671603
0.9201417003173524, -0.010052201326483328
0.9701656777875645, -0.011403367556434962
1.0201774913313786, -0.011892799167550162
1.0701745542091208, -0.011365051072531744
1.1201292220417238, -0.010198869078017241
1.1700485670613907, -0.009081201977539475
1.220047834250249, -0.008618807986113844
1.2700362535672234, -0.00905502194374993
1.3200365980117346, -0.010181196017268966
1.3700507238173945, -0.011471203405332078
1.4200718712448137, -0.012307642122921026
1.4700815953364588, -0.012345639911856858
1.5200631472948702, -0.011649604230787952
1.5700174252831904, -0.010647380434984484
1.619985112648216, -0.009902816954131652
1.669964741289519, -0.009819419081047165
1.7199612469820362, -0.010434360130471847
1.7699695570843108, -0.011448275954685774
1.8199867926771962, -0.01239073092404904
1.8699999181694196, -0.012825860790944521
1.9200040151628452, -0.012606438600101423
1.9699833186475124, -0.011929241074350528
2.019930978303897, -0.011220947070294909
2.0649332801480065, -0.010890708408465859
2.1199217112698547, -0.0111033966360618
2.1699251474351295, -0.011801123310693393
2.219936275691848, -0.012644824677712403
2.2699511093343654, -0.013236166375418912
2.3199620739318525, -0.013340667934694617
2.369953494592727, -0.012971712580720595
2.4199319235747496, -0.012377565262936792
2.469909712688008, -0.011902627965468393
2.5198976006566074, -0.011819442366759721
2.569892690566449, -0.012203375009998955
2.6198985768531076, -0.01287994583257358
2.669914809591029, -0.013535215227171549
2.719926783636261, -0.013885230405565729
2.7699297408199226, -0.013815137230188203
