[INFO] [1527630451.956964]: Press CTRL + C to terminate
0.00000,-0.01745,0.66000,-1.08255,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.01745,0.66000,-1.11745,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00000,0.00000,0.00000
0.72072,0.00000,-0.13279,-1.10000,0.00721,0.00721,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00721,0.00721,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00721,0.00721,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00721,0.00721,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00721,0.00721,0.00000
0.00000,0.00000,0.66000,-1.10000,0.00721,0.00721,0.00000
2.55023,-3.19395,-2.14526,2.09395,0.03271,0.03271,0.00000
0.00000,0.00000,0.66000,-1.10000,0.03271,0.03271,0.00000
0.00000,0.00000,0.66000,-1.10000,0.03271,0.03271,0.00000
0.00000,0.00000,0.66000,-1.10000,0.03271,0.03271,0.00000
0.00000,0.00000,0.66000,-1.10000,0.03271,0.03271,0.00000
0.00000,0.00000,0.66000,-1.10000,0.03271,0.03271,0.00000
2.74641,-1.93732,-2.36105,0.83732,0.06017,0.06016,-0.00088
0.00000,0.00000,0.66000,-1.10000,0.06017,0.06016,-0.00088
0.93395,-0.80285,-0.36734,-0.29715,0.06950,0.06949,-0.00136
0.00000,0.00000,0.66000,-1.10000,0.06950,0.06949,-0.00136
0.00000,0.00000,0.66000,-1.10000,0.06950,0.06949,-0.00136
0.00000,0.00000,0.66000,-1.10000,0.06950,0.06949,-0.00136
0.00000,0.00000,0.66000,-1.10000,0.06950,0.06949,-0.00136
0.00000,0.00000,0.66000,-1.10000,0.06950,0.06949,-0.00136
2.88714,-4.25860,-2.51585,3.15860,0.09836,0.09831,-0.00307
0.00000,0.00000,0.66000,-1.10000,0.09836,0.09831,-0.00307
0.00000,0.00000,0.66000,-1.10000,0.09836,0.09831,-0.00307
0.00000,0.00000,0.66000,-1.10000,0.09836,0.09831,-0.00307
0.00000,0.00000,0.66000,-1.10000,0.09836,0.09831,-0.00307
0.00000,0.00000,0.66000,-1.10000,0.09836,0.09831,-0.00307
2.89567,-5.84685,-2.52523,4.74685,0.12726,0.12711,-0.00601
0.00000,0.00000,0.66000,-1.10000,0.12726,0.12711,-0.00601
0.00000,0.00000,0.66000,-1.10000,0.12726,0.12711,-0.00601
0.00000,0.00000,0.66000,-1.10000,0.12726,0.12711,-0.00601
0.00000,0.00000,0.66000,-1.10000,0.12726,0.12711,-0.00601
0.00000,0.00000,0.66000,-1.10000,0.12726,0.12711,-0.00601
3.07478,-7.94125,-2.72226,6.84125,0.15785,0.15747,-0.01093
0.00000,0.00000,0.66000,-1.10000,0.15785,0.15747,-0.01093
0.00000,0.00000,0.66000,-1.10000,0.15785,0.15747,-0.01093
0.00000,0.00000,0.66000,-1.10000,0.15785,0.15747,-0.01093
0.00000,0.00000,0.66000,-1.10000,0.15785,0.15747,-0.01093
0.00000,0.00000,0.66000,-1.10000,0.15785,0.15747,-0.01093
3.00655,-4.64258,-2.64720,3.54258,0.18754,0.18667,-0.01807
0.00000,0.00000,0.66000,-1.10000,0.18754,0.18667,-0.01807
0.00000,0.00000,0.66000,-1.10000,0.18754,0.18667,-0.01807
0.00000,0.00000,0.66000,-1.10000,0.18754,0.18667,-0.01807
0.00000,0.00000,0.66000,-1.10000,0.18754,0.18667,-0.01807
0.00000,0.00000,0.66000,-1.10000,0.18754,0.18667,-0.01807
2.83596,-5.04400,-2.45956,3.94400,0.21546,0.21388,-0.02607
0.00000,0.00000,0.66000,-1.10000,0.21546,0.21388,-0.02607
0.96807,-1.83260,-0.40487,0.73260,0.22493,0.22301,-0.02927
0.00000,0.00000,0.66000,-1.10000,0.22493,0.22301,-0.02927
0.00000,0.00000,0.66000,-1.10000,0.22493,0.22301,-0.02927
0.00000,0.00000,0.66000,-1.10000,0.22493,0.22301,-0.02927
0.00000,0.00000,0.66000,-1.10000,0.22493,0.22301,-0.02927
0.00000,0.00000,0.66000,-1.10000,0.22493,0.22301,-0.02927
2.94684,-5.68977,-2.58153,4.58977,0.25374,0.25065,-0.03951
0.00000,0.00000,0.66000,-1.10000,0.25374,0.25065,-0.03951
0.00000,0.00000,0.66000,-1.10000,0.25374,0.25065,-0.03951
0.00000,0.00000,0.66000,-1.10000,0.25374,0.25065,-0.03951
0.00000,0.00000,0.66000,-1.10000,0.25374,0.25065,-0.03951
0.00000,0.00000,0.66000,-1.10000,0.25374,0.25065,-0.03951
2.99802,-5.89921,-2.63782,4.79921,0.28285,0.27812,-0.05152
0.00000,0.00000,0.66000,-1.10000,0.28285,0.27812,-0.05152
0.98939,-1.65806,-0.42833,0.55806,0.29235,0.28694,-0.05601
0.00000,0.00000,0.66000,-1.10000,0.29235,0.28694,-0.05601
0.00000,0.00000,0.66000,-1.10000,0.29235,0.28694,-0.05601
0.00000,0.00000,0.66000,-1.10000,0.29235,0.28694,-0.05601
0.00000,0.00000,0.66000,-1.10000,0.29235,0.28694,-0.05601
0.00000,0.00000,0.66000,-1.10000,0.29235,0.28694,-0.05601
2.95964,-5.70723,-2.59560,4.60723,0.32079,0.31308,-0.06987
0.00000,0.00000,0.66000,-1.10000,0.32079,0.31308,-0.06987
0.99365,-1.74533,-0.43302,0.64533,0.33022,0.32158,-0.07502
0.00000,0.00000,0.66000,-1.10000,0.33022,0.32158,-0.07502
0.00000,0.00000,0.66000,-1.10000,0.33022,0.32158,-0.07502
0.00000,0.00000,0.66000,-1.10000,0.33022,0.32158,-0.07502
0.00000,0.00000,0.66000,-1.10000,0.33022,0.32158,-0.07502
0.00000,0.00000,0.66000,-1.10000,0.33022,0.32158,-0.07502
2.98096,-5.56760,-2.61905,4.46760,0.35852,0.34681,-0.09090
0.00000,0.00000,0.66000,-1.10000,0.35852,0.34681,-0.09090
0.00000,0.00000,0.66000,-1.10000,0.35852,0.34681,-0.09090
0.00000,0.00000,0.66000,-1.10000,0.35852,0.34681,-0.09090
0.00000,0.00000,0.66000,-1.10000,0.35852,0.34681,-0.09090
0.00000,0.00000,0.66000,-1.10000,0.35852,0.34681,-0.09090
2.95537,-6.07375,-2.59091,4.97375,0.38631,0.37090,-0.10802
0.00000,0.00000,0.66000,-1.10000,0.38631,0.37090,-0.10802
0.99792,-1.78024,-0.43771,0.68024,0.39554,0.37867,-0.11428
0.00000,0.00000,0.66000,-1.10000,0.39554,0.37867,-0.11428
0.00000,0.00000,0.66000,-1.10000,0.39554,0.37867,-0.11428
0.00000,0.00000,0.66000,-1.10000,0.39554,0.37867,-0.11428
0.00000,0.00000,0.66000,-1.10000,0.39554,0.37867,-0.11428
0.00000,0.00000,0.66000,-1.10000,0.39554,0.37867,-0.11428
3.00655,-5.86431,-2.64720,4.76431,0.42336,0.40174,-0.13356
